TickerSymbol,Date,Price_1T,Price_2T
ANF,2010-05-10,42.4460006713867,46.8259994506836
ANF,2010-05-17,41.8820007324219,42.4460006713867
ANF,2010-05-24,37.5800003051758,41.8820007324219
ANF,2010-05-31,35.3040000915527,37.5800003051758
ANF,2010-06-07,35.5675001144409,35.3040000915527
ANF,2010-06-14,34.7199996948242,35.5675001144409
ANF,2010-06-21,35.9680000305176,34.7199996948242
ANF,2010-06-28,32.9460006713867,35.9680000305176
ANF,2010-07-05,31.2500003814697,32.9460006713867
ANF,2010-07-12,33.7800006866455,31.2500003814697
ANF,2010-07-19,35.3200004577637,33.7800006866455
ANF,2010-07-26,34.9660003662109,35.3200004577637
ANF,2010-08-02,36.9859992980957,34.9660003662109
ANF,2010-08-09,38.857999420166,36.9859992980957
ANF,2010-08-16,38.2480003356934,38.857999420166
ANF,2010-08-23,36.1419998168945,38.2480003356934
ANF,2010-08-30,35.7159996032715,36.1419998168945
ANF,2010-09-06,35.4139999389648,35.7159996032715
ANF,2010-09-13,34.5600004196167,35.4139999389648
ANF,2010-09-20,36.3940002441406,34.5600004196167
ANF,2010-09-27,37.4620002746582,36.3940002441406
ANF,2010-10-04,38.8180000305176,37.4620002746582
ANF,2010-10-11,40.0439994812012,38.8180000305176
ANF,2010-10-18,44.6519996643066,40.0439994812012
ANF,2010-10-25,43.2799995422363,44.6519996643066
ANF,2010-11-01,43.2319999694824,43.2799995422363
ANF,2010-11-08,44.2360000610352,43.2319999694824
ANF,2010-11-15,46.6580001831055,44.2360000610352
ANF,2010-11-22,46.4100006103516,46.6580001831055
ANF,2010-11-29,48.1974992752075,46.4100006103516
ANF,2010-12-06,52.323999786377,48.1974992752075
ANF,2010-12-13,55.8880004882812,52.323999786377
ANF,2010-12-20,55.4639991760254,55.8880004882812
ANF,2010-12-27,57.3600006103516,55.4639991760254
ANF,2011-01-03,57.7380004882813,57.3600006103516
ANF,2011-01-10,55.3399993896484,57.7380004882813
ANF,2011-01-17,52.7580001831055,55.3399993896484
ANF,2011-01-24,50.9699993133545,52.7580001831055
ANF,2011-01-31,49.5099998474121,50.9699993133545
ANF,2011-02-07,50.2980003356934,49.5099998474121
ANF,2011-02-14,52.857999420166,50.2980003356934
ANF,2011-02-21,56.6179992675781,52.857999420166
ANF,2011-02-28,56.1500005722046,56.6179992675781
ANF,2011-03-07,58.2639991760254,56.1500005722046
ANF,2011-03-14,55.7999992370605,58.2639991760254
ANF,2011-03-21,53.9799995422363,55.7999992370605
ANF,2011-03-28,55.45,53.9799995422363
ANF,2011-04-04,57.6479995727539,55.45
ANF,2011-04-11,65.665998840332,57.6479995727539
ANF,2011-04-18,68.8019989013672,65.665998840332
ANF,2011-04-25,68.9149990081787,68.8019989013672
ANF,2011-05-02,70.7660003662109,68.9149990081787
ANF,2011-05-09,71.8399993896484,70.7660003662109
ANF,2011-05-16,74.9660003662109,71.8399993896484
ANF,2011-05-23,74.2699996948242,74.9660003662109
ANF,2011-05-30,75.2259979248047,74.2699996948242
ANF,2011-06-06,74.1149997711182,75.2259979248047
ANF,2011-06-13,67.6719985961914,74.1149997711182
ANF,2011-06-20,65.5360008239746,67.6719985961914
ANF,2011-06-27,66.3420013427734,65.5360008239746
ANF,2011-07-04,67.0479995727539,66.3420013427734
ANF,2011-07-11,72.8275012969971,67.0479995727539
ANF,2011-07-18,72.7220001220703,72.8275012969971
ANF,2011-07-25,76.2360000610352,72.7220001220703
ANF,2011-08-01,74.7320007324219,76.2360000610352
ANF,2011-08-08,70.5880004882813,74.7320007324219
ANF,2011-08-15,66.242000579834,70.5880004882813
ANF,2011-08-22,64.5119995117188,66.242000579834
ANF,2011-08-29,58.3459999084473,64.5119995117188
ANF,2011-09-05,62.9319999694824,58.3459999084473
ANF,2011-09-12,62.7250003814697,62.9319999694824
ANF,2011-09-19,66.1180000305176,62.7250003814697
ANF,2011-09-26,65.226000213623,66.1180000305176
ANF,2011-10-03,64.9720008850098,65.226000213623
ANF,2011-10-10,62.5100006103516,64.9720008850098
ANF,2011-10-17,69.5039993286133,62.5100006103516
ANF,2011-10-24,69.4300018310547,69.5039993286133
ANF,2011-10-31,74.3399993896484,69.4300018310547
ANF,2011-11-07,68.023999786377,74.3399993896484
ANF,2011-11-14,57.0119995117187,68.023999786377
ANF,2011-11-21,51.5719993591309,57.0119995117187
ANF,2011-11-28,45.4625005722046,51.5719993591309
