TickerSymbol,Date,Price
ADC,2019-06-03,66.168000793457
ADC,2019-06-10,66.9259994506836
ADC,2019-06-17,68.0040008544922
ADC,2019-06-24,64.6160003662109
ADC,2019-07-01,64.7075004577637
ADC,2019-07-08,65.6640014648438
ADC,2019-07-15,64.6620002746582
ADC,2019-07-22,65.8139999389648
ADC,2019-07-29,67.0199996948242
ADC,2019-08-05,69.1
ADC,2019-08-12,71.2139999389648
ADC,2019-08-19,72.2880004882813
ADC,2019-08-26,73.9320022583008
ADC,2019-09-02,74.894998550415
ADC,2019-09-09,71.9440002441406
ADC,2019-09-16,72.8059997558594
ADC,2019-09-23,73.1380004882812
ADC,2019-09-30,73.8520004272461
ADC,2019-10-07,74.4939987182617
ADC,2019-10-14,74.9779998779297
ADC,2019-10-21,77.4420013427734
ADC,2019-10-28,78.4399993896484
ADC,2019-11-04,75.6400009155273
ADC,2019-11-11,74.2539993286133
ADC,2019-11-18,74.6220016479492
ADC,2019-11-25,74.3300018310547
ADC,2019-12-02,73.1699996948242
ADC,2019-12-09,70.7440017700195
ADC,2019-12-16,68.584001159668
ADC,2019-12-23,69.0749988555908
ADC,2019-12-30,69.107500076294
ADC,2020-01-06,69.9160003662109
ADC,2020-01-13,71.9639999389648
ADC,2020-01-20,74.4599990844727
ADC,2020-01-27,75.8419998168945
ADC,2020-02-03,76.3639999389648
ADC,2020-02-10,76.65
ADC,2020-02-17,78.2900009155273
ADC,2020-02-24,75.1360000610352
ADC,2020-03-02,76.0080001831055
ADC,2020-03-09,72.4040008544922
ADC,2020-03-16,54.1719993591309
ADC,2020-03-23,59.2139999389648
ADC,2020-03-30,60.8080001831055
ADC,2020-04-06,62.960000038147
ADC,2020-04-13,62.5899993896484
ADC,2020-04-20,61.4459999084473
ADC,2020-04-27,63.9840003967285
ADC,2020-05-04,63.0479995727539
ADC,2020-05-11,60.1480003356934
ADC,2020-05-18,61.7220001220703
ADC,2020-05-25,63.9425010681152
ADC,2020-06-01,66.5199996948242
ADC,2020-06-08,66.3540000915527
ADC,2020-06-15,69.2360000610352
ADC,2020-06-22,65.7800003051758
ADC,2020-06-29,66.3799991607666
ADC,2020-07-06,64.4100006103516
ADC,2020-07-13,63.9080001831055
ADC,2020-07-20,63.6419990539551
ADC,2020-07-27,66.2960006713867
ADC,2020-08-03,68.1879989624023
ADC,2020-08-10,66.531999206543
ADC,2020-08-17,67.2479995727539
ADC,2020-08-24,67.4440002441406
ADC,2020-08-31,66.5980010986328
ADC,2020-09-07,66.5074996948242
ADC,2020-09-14,67.7080001831055
ADX,2010-01-04,10.2940000534058
ADX,2010-01-11,10.3119998931885
ADX,2010-01-18,10.1750001907349
ADX,2010-01-25,9.85799980163574
ADX,2010-02-01,9.79200000762939
ADX,2010-02-08,9.56599998474121
ADX,2010-02-15,9.90499997138977
ADX,2010-02-22,9.95
ADX,2010-03-01,10.1379999160767
ADX,2010-03-08,10.3940000534058
ADX,2010-03-15,10.5579999923706
ADX,2010-03-22,10.5500001907349
ADX,2010-03-29,10.5774998664856
ADX,2010-04-05,10.7559999465942
ADX,2010-04-12,10.8920000076294
ADX,2010-04-19,10.9219999313354
ADX,2010-04-26,10.8680002212524
ADX,2010-05-03,10.3979999542236
ADX,2010-05-10,10.3420000076294
ADX,2010-05-17,9.78999996185303
ADX,2010-05-24,9.5980001449585
ADX,2010-05-31,9.65499973297119
ADX,2010-06-07,9.49000015258789
ADX,2010-06-14,9.80400009155273
ADX,2010-06-21,9.58000011444092
ADX,2010-06-28,9.1079999923706
ADX,2010-07-05,9.26999998092651
ADX,2010-07-12,9.53400001525879
ADX,2010-07-19,9.51599979400635
ADX,2010-07-26,9.70400009155273
ADX,2010-08-02,9.83000011444092
ADX,2010-08-09,9.63199996948242
ADX,2010-08-16,9.44600009918213
ADX,2010-08-23,9.20599994659424
ADX,2010-08-30,9.34599990844726
ADX,2010-09-06,9.59249997138977
ADX,2010-09-13,9.77800025939941
ADX,2010-09-20,9.87799987792969
ADX,2010-09-27,9.9519998550415
ADX,2010-10-04,10.0460000991821
ADX,2010-10-11,10.2440000534058
ADX,2010-10-18,10.2380001068115
ADX,2010-10-25,10.2739999771118
ADX,2010-11-01,10.4140001296997
ADX,2010-11-08,10.5219999313354
ADX,2010-11-15,10.15
ADX,2010-11-22,10.0724999904633
ADX,2010-11-29,10.2239999771118
ADX,2010-12-06,10.4679998397827
ADX,2010-12-13,10.5759998321533
ADX,2010-12-20,10.6575000286102
ADX,2010-12-27,10.7239999771118
ADX,2011-01-03,10.8819997787476
ADX,2011-01-10,11.0040000915527
ADX,2011-01-17,11.0299999713898
ADX,2011-01-24,11.1360000610352
ADX,2011-01-31,11.3079998016357
ADX,2011-02-07,11.5439998626709
ADX,2011-02-14,11.6140001296997
ADX,2011-02-21,11.3599998950958
ADX,2011-02-28,11.4519998550415
ADX,2011-03-07,11.3420001983643
ADX,2011-03-14,11.0339998245239
ADX,2011-03-21,11.2080001831055
ADX,2011-03-28,11.3379999160767
ADX,2011-04-04,11.3979997634888
ADX,2011-04-11,11.2
ADX,2011-04-18,11.1324999332428
ADX,2011-04-25,11.3460000991821
ADX,2011-05-02,11.3279998779297
ADX,2011-05-09,11.3459999084473
ADX,2011-05-16,11.1819999694824
ADX,2011-05-23,11.0680002212524
ADX,2011-05-30,11.0824999809265
ADX,2011-06-06,10.7619998931885
ADX,2011-06-13,10.6619998931885
ADX,2011-06-20,10.7579998016357
ADX,2011-06-27,11.0319999694824
ADX,2011-07-04,11.3125
ADX,2011-07-11,11.0979999542236
ADX,2011-07-18,11.1880001068115
ADX,2011-07-25,10.9760000228882
ADX,2011-08-01,10.3819999694824
ADX,2011-08-08,9.57600002288818
ADX,2011-08-15,9.68999977111816
ADX,2011-08-22,9.56399974822998
ADX,2011-08-29,10.0120002746582
ADX,2011-09-05,9.77999997138977
ADX,2011-09-12,9.87600002288818
ADX,2011-09-19,9.61800003051758
ADX,2011-09-26,9.4
ADX,2011-10-03,9.19200000762939
ADX,2011-10-10,9.75599994659424
ADX,2011-10-17,9.8920000076294
ADX,2011-10-24,10.2219997406006
ADX,2011-10-31,10.1259998321533
ADX,2011-11-07,10.2400003433228
ADX,2011-11-14,9.92199993133545
ADX,2011-11-21,9.15000009536743
ADX,2011-11-28,9.51199989318848
ADX,2011-12-05,9.73999996185303
ADX,2011-12-12,9.43600006103516
ADX,2011-12-19,9.53600006103516
ADX,2011-12-26,9.64499998092651
ADX,2012-01-02,9.87249994277954
ADX,2012-01-09,10.0720001220703
ADX,2012-01-16,10.2450003623962
ADX,2012-01-23,10.3919998168945
ADX,2012-01-30,10.4940000534058
ADX,2012-02-06,10.6879997253418
ADX,2012-02-13,10.689999961853
ADX,2012-02-20,10.7199997901917
ADX,2012-02-27,10.7780000686646
ADX,2012-03-05,10.7
ADX,2012-03-12,10.9139999389648
ADX,2012-03-19,10.9539999008179
ADX,2012-03-26,10.9799997329712
ADX,2012-04-02,10.9925000667572
ADX,2012-04-09,10.7359998703003
ADX,2012-04-16,10.8040002822876
ADX,2012-04-23,10.9379999160767
ADX,2012-04-30,11.0419998168945
ADX,2012-05-07,10.7919998168945
ADX,2012-05-14,10.4119998931885
ADX,2012-05-21,10.3060001373291
ADX,2012-05-28,10.3024997711182
ADX,2012-06-04,10.2020000457764
ADX,2012-06-11,10.2859998703003
ADX,2012-06-18,10.4460000991821
ADX,2012-06-25,10.3520002365112
ADX,2012-07-02,10.5700001716614
ADX,2012-07-09,10.5360000610352
ADX,2012-07-16,10.7219999313354
ADX,2012-07-23,10.6920001983643
ADX,2012-07-30,10.7719999313354
ADX,2012-08-06,10.9219999313354
ADX,2012-08-13,10.9920000076294
ADX,2012-08-20,11.0019998550415
ADX,2012-08-27,10.9339998245239
ADX,2012-09-03,11.1174998283386
ADX,2012-09-10,11.3180000305176
ADX,2012-09-17,11.4519998550415
ADX,2012-09-24,11.3600002288818
ADX,2012-10-01,11.4239999771118
ADX,2012-10-08,11.310000038147
ADX,2012-10-15,11.4159999847412
ADX,2012-10-22,11.1640001296997
ADX,2012-10-29,11.2133334477743
ADX,2012-11-05,11.0960000991821
ADX,2012-11-12,10.5799999237061
ADX,2012-11-19,10.3900001049042
ADX,2012-11-26,10.5020000457764
ADX,2012-12-03,10.4839998245239
ADX,2012-12-10,10.4859998703003
ADX,2012-12-17,10.5819999694824
ADX,2012-12-24,10.5199999809265
ADX,2012-12-31,10.8000001907349
ADX,2013-01-07,10.9699998855591
ADX,2013-01-14,11.139999961853
ADX,2013-01-21,11.2925000190735
ADX,2013-01-28,11.3200000762939
ADX,2013-02-04,11.410000038147
ADX,2013-02-11,11.4759998321533
ADX,2013-02-18,11.3424999713898
ADX,2013-02-25,11.2720001220703
ADX,2013-03-04,11.560000038147
ADX,2013-03-11,11.6939998626709
ADX,2013-03-18,11.6880001068115
ADX,2013-03-25,11.7074999809265
ADX,2013-04-01,11.6800001144409
ADX,2013-04-08,11.7580001831055
ADX,2013-04-15,11.5940000534058
ADX,2013-04-22,11.7560001373291
ADX,2013-04-29,11.8380001068115
ADX,2013-05-06,12.110000038147
ADX,2013-05-13,12.2360000610352
ADX,2013-05-20,12.3040000915527
ADX,2013-05-27,12.272500038147
ADX,2013-06-03,12.1359996795654
ADX,2013-06-10,12.1220001220703
ADX,2013-06-17,11.960000038147
ADX,2013-06-24,11.7539999008179
ADX,2013-07-01,11.9674997329712
ADX,2013-07-08,12.2099998474121
ADX,2013-07-15,12.3920001983643
ADX,2013-07-22,12.4319999694824
ADX,2013-07-29,12.5020000457764
ADX,2013-08-05,12.4739999771118
ADX,2013-08-12,12.2840000152588
ADX,2013-08-19,12.0579999923706
ADX,2013-08-26,12.023999786377
ADX,2013-09-02,12.1425001621246
ADX,2013-09-09,12.3
ADX,2013-09-16,12.5299999237061
ADX,2013-09-23,12.4579999923706
ADX,2013-09-30,12.4060001373291
ADX,2013-10-07,12.3180000305176
ADX,2013-10-14,12.6620000839233
ADX,2013-10-21,12.8840000152588
ADX,2013-10-28,12.9960000991821
ADX,2013-11-04,13.0320001602173
ADX,2013-11-11,13.1280000686646
ADX,2013-11-18,12.8640001296997
ADX,2013-11-25,12.6025002002716
ADX,2013-12-02,12.5340002059937
ADX,2013-12-09,12.5019998550415
ADX,2013-12-16,12.5799999237061
ADX,2013-12-23,13.0599999427795
ADX,2013-12-30,12.9950001239777
ADX,2014-01-06,12.9620000839233
ADX,2014-01-13,12.9479999542236
ADX,2014-01-20,12.8125002384186
ADX,2014-01-27,12.5079999923706
ADX,2014-02-03,12.2819999694824
ADX,2014-02-10,12.6639999389648
ADX,2014-02-17,12.752500295639
ADX,2014-02-24,12.8300001144409
ADX,2014-03-03,13.0020000457764
ADX,2014-03-10,12.9579999923706
ADX,2014-03-17,12.9279998779297
ADX,2014-03-24,12.9019998550415
ADX,2014-03-31,13.05
ADX,2014-04-07,12.8220001220703
ADX,2014-04-14,12.852499961853
ADX,2014-04-21,13.0260004043579
ADX,2014-04-28,13.139999961853
ADX,2014-05-05,13.1720001220703
ADX,2014-05-12,13.1760000228882
ADX,2014-05-19,13.2499996185303
ADX,2014-05-26,13.4825003147125
ADX,2014-06-02,13.5739999771118
ADX,2014-06-09,13.6200000762939
ADX,2014-06-16,13.6819999694824
ADX,2014-06-23,13.7259998321533
ADX,2014-06-30,13.8574998378754
ADX,2014-07-07,13.8480001449585
ADX,2014-07-14,13.8899997711182
ADX,2014-07-21,13.9919998168945
ADX,2014-07-28,13.7959999084473
ADX,2014-08-04,13.5720001220703
ADX,2014-08-11,13.7
ADX,2014-08-18,13.9979999542236
ADX,2014-08-25,14.1340000152588
ADX,2014-09-01,14.1924998760223
ADX,2014-09-08,14.1139999389648
ADX,2014-09-15,14.173999786377
ADX,2014-09-22,14.0440000534058
ADX,2014-09-29,13.8499998092651
ADX,2014-10-06,13.7319999694824
ADX,2014-10-13,13.1819997787476
ADX,2014-10-20,13.7059999465942
ADX,2014-10-27,14.0760000228882
ADX,2014-11-03,14.3380001068115
ADX,2014-11-10,14.4979997634888
ADX,2014-11-17,14.3239999771118
ADX,2014-11-24,13.7799997329712
ADX,2014-12-01,13.7720001220703
ADX,2014-12-08,13.5700000762939
ADX,2014-12-15,13.4800001144409
ADX,2014-12-22,13.8125
ADX,2014-12-29,13.7475001811981
ADX,2015-01-05,13.5200000762939
ADX,2015-01-12,13.4379999160767
ADX,2015-01-19,13.6400001049042
ADX,2015-01-26,13.5299999237061
ADX,2015-02-02,13.6920000076294
ADX,2015-02-09,13.8780000686646
ADX,2015-02-16,14.0700001716614
ADX,2015-02-23,14.2
ADX,2015-03-02,14.1940002441406
ADX,2015-03-09,13.8819999694824
ADX,2015-03-16,14.0300001144409
ADX,2015-03-23,13.9620000839233
ADX,2015-03-30,13.9375
ADX,2015-04-06,14.0020000457764
ADX,2015-04-13,14.0559999465942
ADX,2015-04-20,14.1679998397827
ADX,2015-04-27,14.1239999771118
ADX,2015-05-04,14.1239999771118
ADX,2015-05-11,14.2280000686646
ADX,2015-05-18,14.2900001525879
ADX,2015-05-25,14.2124998569489
ADX,2015-06-01,14.2220001220703
ADX,2015-06-08,14.0720001220703
ADX,2015-06-15,14.1120000839233
ADX,2015-06-22,14.1739999771118
ADX,2015-06-29,13.9974999427795
ADX,2015-07-06,13.9760000228882
ADX,2015-07-13,14.1840000152588
ADX,2015-07-20,14.1940000534058
ADX,2015-07-27,14.1859998703003
ADX,2015-08-03,14.0819999694824
ADX,2015-08-10,13.9220001220703
ADX,2015-08-17,13.7939998626709
ADX,2015-08-24,12.9440000534058
ADX,2015-08-31,13.0019998550415
ADX,2015-09-07,13.0625002384186
ADX,2015-09-14,13.1380001068115
ADX,2015-09-21,13.0200000762939
ADX,2015-09-28,12.7260000228882
ADX,2015-10-05,13.0480001449585
ADX,2015-10-12,13.1900001525879
ADX,2015-10-19,13.439999961853
ADX,2015-10-26,13.6759998321533
ADX,2015-11-02,13.7659999847412
ADX,2015-11-09,13.5380001068115
ADX,2015-11-16,13.6179998397827
ADX,2015-11-23,12.9850001335144
ADX,2015-11-30,12.9540000915527
ADX,2015-12-07,12.7520000457764
